0;#;FORM;LEMMA;GRAM;COMMENT;CHECKED;CONTEXT;RIGHT1;RIGHT2;RIGHT3;RIGHT4;RIGHT5;RIGHT6;POS;AUTO_LEMMA;AUTO_GRAM;
27250;;отверстие;ќ“¬≈–—“»≈;S n inan acc sg;;;пойти в это _отверстие_ , хот€ мне;е;и;т;с;р;е;S;ќ“¬≈–—“»≈;S n inan acc sg;≈
27251;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27252;;хот€;’ќ“я;CONJ;;;это отверстие , _хот€_ мне казалось ,;€;т;о;х;;;CONJ;’ќ“я;CONJ;я
27253;;мне;я;SPRO sg 1p - dat;;;отверстие , хот€ _мне_ казалось , что;е;н;м;;;;SPRO;я;SPRO sg 1p - dat;я
27254;;казалось; ј«ј“№—я;V ipf praet sg indic n -;;;, хот€ мне _казалось_ , что это;ь;с;о;л;а;з;V; ј«ј“№—я;V ipf praet sg indic n -;я
27255;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27256;;что;„“ќ;CONJ;;;мне казалось , _что_ это очень плоха€;о;т;ч;;;;CONJ;„“ќ;CONJ;ќ
27257;;это;Ё“ќ;SPRO n - nom sg;;;казалось , что _это_ очень плоха€ иде€;о;т;э;;;;SPRO;Ё“ќ;S n - nom sg;ќ
27258;;очень;ќ„≈Ќ№;ADV -;;;, что это _очень_ плоха€ иде€;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -;№
27259;;плоха€;ѕЋќ’ќ…;A - nom sg plen f -;;;что это очень _плоха€_ иде€ смеЄтс€;€;а;х;о;л;п;A;ѕЋќ’ќ…;A - nom sg plen f -;…
27260;;иде€;»ƒ≈я;S f inan nom sg;;;это очень плоха€ _иде€_ смеЄтс€;€;е;д;и;;;S;»ƒ≈я;S f inan nom sg;я
27261;"<span class=""note"">";;;;;;;;;;;;;;;;
27262;<note>;смеЄтс€;;;;;;;;;;;;;;;
27263;</span>;;;;;;;;;;;;;;;;
27264;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
27265;;идти;»ƒ“»;V ipf - - inf - -;;;смеЄтс€ - _идти_ в темень в;и;т;д;и;;;V;»ƒ“»;V ipf - - inf - -;»
27266;;в;¬;PR;;;- идти _в_ темень в какое-то;в;;;;;;PR;¬;PR;¬
27267;;темень;“≈ћ≈Ќ№;S f inan acc sg;;;- идти в _темень_ в какое-то отверстие;ь;н;е;м;е;т;S;“≈ћ≈Ќ№;S f inan acc sg;№
27268;;в;¬;PR;;;идти в темень _в_ какое-то отверстие .;в;;;;;;PR;¬;PR;¬
27269;;какое-то; ј ќ…-“ќ;APRO - acc sg plen n inan;;;в темень в _какое-то_ отверстие .;о;т;-;е;о;к;APRO; ј ќ…-“ќ;A - acc sg plen n inan;ќ
27270;;отверстие;ќ“¬≈–—“»≈;S n inan acc sg;;;темень в какое-то _отверстие_ .;е;и;т;с;р;е;S;ќ“¬≈–—“»≈;S n inan acc sg;≈
27271;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
27272;;;;;;;;;;;;;;;;;
27273;# sent = 1998;;;;;;;;;;;;;;;;
27274;;¬;¬;PR;;;. _¬_ итоге кто-то туда;в;;;;;;PR;¬;PR;¬
27275;;итоге;»“ќ√;S m inan loc sg;;;¬ _итоге_ кто-то туда наступил;е;г;о;т;и;;S;»“ќ√;S m inan loc sg;√
27276;;кто-то; “ќ-“ќ;SPRO m - nom sg;;;¬ итоге _кто-то_ туда наступил ,;о;т;-;о;т;к;S; “ќ-“ќ;S m - nom sg;ќ
27277;;туда;“”ƒј;ADV -;;;¬ итоге кто-то _туда_ наступил , и;а;д;у;т;;;ADV;“”ƒј;ADV -;ј
27278;;наступил;Ќј—“”ѕ»“№;V pf praet sg indic m -;;;итоге кто-то туда _наступил_ , и резко;л;и;п;у;т;с;V;Ќј—“”ѕ»“№;V pf praet sg indic m -;№
27279;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27280;;и;»;CONJ;;;туда наступил , _и_ резко поката Е;и;;;;;;CONJ;»;CONJ;»
27281;;резко;–≈« ќ;ADV -;;;наступил , и _резко_ поката Е покатилс€;о;к;з;е;р;;ADV;–≈« ќ;ADV -;ќ
27282;;поката;ѕќ ј“;S m inan gen sg;;;, и резко _поката_ Е покатилс€ вниз;а;т;а;к;о;п;S;ѕќ ј“;S m inan gen sg;“
27283;;Е;Е;PUNCT;;;;;;;;;;PUNCT;;;
27284;;покатилс€;ѕќ ј“»“№—я;V pf praet sg indic m -;;;резко поката Е _покатилс€_ вниз , и;€;с;л;и;т;а;V;ѕќ ј“»“№—я;V pf praet sg indic m -;я
27285;;вниз;¬Ќ»«;ADV -;;;поката Е покатилс€ _вниз_ , и естественно;з;и;н;в;;;ADV;¬Ќ»«;ADV -;«
27286;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27287;;и;»;CONJ;;;покатилс€ вниз , _и_ естественно заорал от;и;;;;;;CONJ;»;CONJ;»
27288;;естественно;≈—“≈—“¬≈ЌЌќ;ADV -;;;вниз , и _естественно_ заорал от испуга;о;н;н;е;в;т;ADV;≈—“≈—“¬≈ЌЌќ;ADV -;ќ
27289;;заорал;«јќ–ј“№;V pf praet sg indic m -;;;, и естественно _заорал_ от испуга .;л;а;р;о;а;з;V;«јќ–ј“№;V pf praet sg indic m -;№
27290;;от;ќ“;PR;;;и естественно заорал _от_ испуга .;т;о;;;;;PR;ќ“;PR;“
27291;;испуга;»—ѕ”√;S m inan gen sg;;;естественно заорал от _испуга_ .;а;г;у;п;с;и;S;»—ѕ”√;S m inan gen sg;√
27292;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
27293;;;;;;;;;;;;;;;;;
27294;# sent = 1999;;;;;;;;;;;;;;;;
27295;;Ќу;Ќ”;PART;;;. _Ќу_ , и нам;у;н;;;;;PART;Ќ”;PART;”
27296;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27297;;и;»;CONJ;;;Ќу , _и_ нам ничего не;и;;;;;;CONJ;»;CONJ;»
27298;;нам;ћџ;SPRO pl 1p - dat;;;Ќу , и _нам_ ничего не остаЄтс€;м;а;н;;;;SPRO;ћџ;SPRO pl 1p - dat;џ
27299;;ничего;Ќ»„“ќ;SPRO n inan gen sg;;;, и нам _ничего_ не остаЄтс€ делать;о;г;е;ч;и;н;SPRO;Ќ»„“ќ;S n - gen sg;ќ
27300;;не;Ќ≈;PART;;;и нам ничего _не_ остаЄтс€ делать ,;е;н;;;;;PART;Ќ≈;PART;≈
27301;;остаЄтс€;ќ—“ј¬ј“№—я;V ipf praes sg indic - 3p;;;нам ничего не _остаЄтс€_ делать , как;€;с;т;Є;а;т;V;ќ—“ј¬ј“№—я;V ipf praes sg indic - 3p;я
27302;;делать;ƒ≈Ћј“№;V ipf - - inf - -;;;ничего не остаЄтс€ _делать_ , как прыгать;ь;т;а;л;е;д;V;ƒ≈Ћј“№;V ipf - - inf - -;№
27303;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27304;;как; ј ;CONJ;;;остаЄтс€ делать , _как_ прыгать за ним;к;а;к;;;;CONJ; ј ;CONJ; 
27305;;прыгать;ѕ–џ√ј“№;V ipf - - inf - -;;;делать , как _прыгать_ за ним в;ь;т;а;г;ы;р;V;ѕ–џ√ј“№;V ipf - - inf - -;№
27306;;за;«ј;PR;;;, как прыгать _за_ ним в эту;а;з;;;;;PR;«ј;PR;ј
27307;;ним;ќЌ;SPRO sg 3p m ins;;;как прыгать за _ним_ в эту неизвестность;м;и;н;;;;SPRO;ќЌ;SPRO sg 3p m ins;Ќ
27308;;в;¬;PR;;;прыгать за ним _в_ эту неизвестность ,;в;;;;;;PR;¬;PR;¬
27309;;эту;Ё“ќ“;APRO - acc sg plen f -;;;за ним в _эту_ неизвестность , в;у;т;э;;;;APRO;Ё“ќ“;A - acc sg plen f -;“
27310;;неизвестность;Ќ≈»«¬≈—“Ќќ—“№;S f inan acc sg;;;ним в эту _неизвестность_ , в эту;ь;т;с;о;н;т;S;Ќ≈»«¬≈—“Ќќ—“№;S f inan acc sg;№
27311;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27312;;в;¬;PR;;;эту неизвестность , _в_ эту трубу;в;;;;;;PR;¬;PR;¬
27313;;эту;Ё“ќ“;APRO - acc sg plen f -;;;неизвестность , в _эту_ трубу усмехаетс€;у;т;э;;;;APRO;Ё“ќ“;A - acc sg plen f -;“
27314;;трубу;“–”Ѕј;S f inan acc sg;;;, в эту _трубу_ усмехаетс€;у;б;у;р;т;;S;“–”Ѕј;S f inan acc sg;ј
27315;"<span class=""note"">";;;;;;;;;;;;;;;;
27316;<note>;усмехаетс€;;;;;;;;;;;;;;;
27317;</span>;;;;;;;;;;;;;;;;
27318;;тЄмную;“≈ћЌџ…;A - acc sg plen f -;;;усмехаетс€ _тЄмную_ .;ю;у;н;м;Є;т;A;“≈ћЌџ…;A - acc sg plen f -;…
27319;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
27320;;;;;;;;;;;;;;;;;
27321;# sent = 2000;;;;;;;;;;;;;;;;
27322;# speaker = Ќад€;;;;;;;;;;;;;;;;
27323;# sent = 2001;;;;;;;;;;;;;;;;
27324;;ћы;ћџ;SPRO pl 1p - nom;;;_ћы_ скатились по трубе;ы;м;;;;;SPRO;ћџ;SPRO pl 1p - nom;џ
27325;;скатились;— ј“»“№—я;V pf praet pl indic - -;;;ћы _скатились_ по трубе ,;ь;с;и;л;и;т;V;— ј“»“№—я;V pf praet pl indic - -;я
27326;;по;ѕќ;PR;;;ћы скатились _по_ трубе , и;о;п;;;;;PR;ѕќ;PR;ќ
27327;;трубе;“–”Ѕј;S f inan loc sg;;;ћы скатились по _трубе_ , и там;е;б;у;р;т;;S;“–”Ѕј;S f inan loc sg;ј
27328;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27329;;и;»;CONJ;;;по трубе , _и_ там оказалось очень;и;;;;;;CONJ;»;CONJ;»
27330;;там;“јћ;ADV -;;;трубе , и _там_ оказалось очень темно;м;а;т;;;;ADV;“јћ;ADV -;ћ
27331;;оказалось;ќ ј«ј“№—я;V pf praet sg indic n -;;;, и там _оказалось_ очень темно ,;ь;с;о;л;а;з;V;ќ ј«ј“№—я;V pf praet sg indic n -;я
27332;;очень;ќ„≈Ќ№;ADV -;;;и там оказалось _очень_ темно , резко;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -;№
27333;;темно;“≈ћЌќ;ADV -;;;там оказалось очень _темно_ , резко включалс€;о;н;м;е;т;;ADV;“≈ћЌќ;ADV -;ќ
27334;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27335;;резко;–≈« ќ;ADV -;;;очень темно , _резко_ включалс€ - выключалс€;о;к;з;е;р;;ADV;–≈« ќ;ADV -;ќ
27336;;включалс€;¬ Ћё„ј“№—я;V ipf praet sg indic m -;;;темно , резко _включалс€_ - выключалс€ свет;€;с;л;а;ч;ю;V;¬ Ћё„ј“№—я;V ipf praet sg indic m -;я
27337;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
27338;;выключалс€;¬џ Ћё„ј“№—я;V ipf praet sg indic m -;;;резко включалс€ - _выключалс€_ свет , и;€;с;л;а;ч;ю;V;¬џ Ћё„ј“№—я;V ipf praet sg indic m -;я
27339;;свет;—¬≈“;S m inan nom sg;;;включалс€ - выключалс€ _свет_ , и там;т;е;в;с;;;S;—¬≈“;S m inan nom sg;“
27340;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27341;;и;»;CONJ;;;выключалс€ свет , _и_ там така€ клетка;и;;;;;;CONJ;»;CONJ;»
27342;;там;“јћ;ADV -;;;свет , и _там_ така€ клетка .;м;а;т;;;;ADV;“јћ;ADV -;ћ
27343;;така€;“ј ќ…;APRO - nom sg plen f -;;;, и там _така€_ клетка .;€;а;к;а;т;;APRO;“ј ќ…;A - nom sg plen f -;…
27344;;клетка; Ћ≈“ ј;S f inan nom sg;;;и там така€ _клетка_ .;а;к;т;е;л;к;S; Ћ≈“ ј;S f inan nom sg;ј
27345;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
27346;;;;;;;;;;;;;;;;;
27347;# sent = 2002;;;;;;;;;;;;;;;;
27348;;»з;»«;PR;;;. _»з_ клетки видно Е;з;и;;;;;PR;»«;PR;«
27349;;клетки; Ћ≈“ ј;S f inan gen sg;;;»з _клетки_ видно Е видны;и;к;т;е;л;к;S; Ћ≈“ ј;S f inan gen sg;ј
27350;;видно;¬»ƒЌќ;ADV -;;;»з клетки _видно_ Е видны очертани€;о;н;д;и;в;;ADV;¬»ƒЌќ;ADV -;ќ
27351;;Е;Е;PUNCT;;;;;;;;;;PUNCT;;;
27352;;видны;¬»ƒЌџ…;A - - pl brev - -;;;клетки видно Е _видны_ очертани€ какого-то человека;ы;н;д;и;в;;A;¬»ƒЌџ…;A - - pl brev - -;…
27353;;очертани€;ќ„≈–“јЌ»≈;S n inan acc pl;;;видно Е видны _очертани€_ какого-то человека ,;€;и;н;а;т;р;S;ќ„≈–“јЌ»≈;S n inan acc pl;≈
27354;;какого-то; ј ќ…-“ќ;APRO - gen sg plen m -;;;Е видны очертани€ _какого-то_ человека , потом;о;т;-;о;г;о;APRO; ј ќ…-“ќ;A - gen sg plen m -;ќ
27355;;человека;„≈Ћќ¬≈ ;S m anim gen sg;;;видны очертани€ какого-то _человека_ , потом он;а;к;е;в;о;л;S;„≈Ћќ¬≈ ;S m anim gen sg; 
27356;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27357;;потом;ѕќ“ќћ;ADV -;;;какого-то человека , _потом_ он резко подбегает;м;о;т;о;п;;ADV;ѕќ“ќћ;ADV -;ћ
27358;;он;ќЌ;SPRO sg 3p m nom;;;человека , потом _он_ резко подбегает ,;н;о;;;;;SPRO;ќЌ;SPRO sg 3p m nom;Ќ
27359;;резко;–≈« ќ;ADV -;;;, потом он _резко_ подбегает , это;о;к;з;е;р;;ADV;–≈« ќ;ADV -;ќ
27360;;подбегает;ѕќƒЅ≈√ј“№;V ipf praes sg indic - 3p;;;потом он резко _подбегает_ , это оказываетс€;т;е;а;г;е;б;V;ѕќƒЅ≈√ј“№;V ipf praes sg indic - 3p;№
27361;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27362;;это;Ё“ќ;SPRO n - nom sg;;;резко подбегает , _это_ оказываетс€ человек в;о;т;э;;;;SPRO;Ё“ќ;S n - nom sg;ќ
27363;;оказываетс€;ќ ј«џ¬ј“№—я;V ipf praes sg indic - 3p;;;подбегает , это _оказываетс€_ человек в халате;€;с;т;е;а;в;V;ќ ј«џ¬ј“№—я;V ipf praes sg indic - 3p;я
27364;;человек;„≈Ћќ¬≈ ;S m anim nom sg;;;, это оказываетс€ _человек_ в халате доктора;к;е;в;о;л;е;S;„≈Ћќ¬≈ ;S m anim nom sg; 
27365;;в;¬;PR;;;это оказываетс€ человек _в_ халате доктора и;в;;;;;;PR;¬;PR;¬
27366;;халате;’јЋј“;S m inan loc sg;;;оказываетс€ человек в _халате_ доктора и в;е;т;а;л;а;х;S;’јЋј“;S m inan loc sg;“
27367;;доктора;ƒќ “ќ–;S m anim gen sg;;;человек в халате _доктора_ и в маске;а;р;о;т;к;о;S;ƒќ “ќ–;S m anim gen sg;–
27368;;и;»;CONJ;;;в халате доктора _и_ в маске такой;и;;;;;;CONJ;»;CONJ;»
27369;;в;¬;PR;;;халате доктора и _в_ маске такой железной;в;;;;;;PR;¬;PR;¬
27370;;маске;ћј— ј;S f inan loc sg;;;доктора и в _маске_ такой железной ,;е;к;с;а;м;;S;ћј— ј;S f inan loc sg;ј
27371;;такой;“ј ќ…;APRO - gen sg plen f -;;;и в маске _такой_ железной , ещЄ;й;о;к;а;т;;APRO;“ј ќ…;A - gen sg plen f -;…
27372;;железной;∆≈Ћ≈«Ќџ…;A - gen sg plen f -;;;в маске такой _железной_ , ещЄ здесь;й;о;н;з;е;л;A;∆≈Ћ≈«Ќџ…;A - gen sg plen f -;…
27373;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27374;;ещЄ;≈ў≈;ADV -;;;такой железной , _ещЄ_ здесь рубцы такие;Є;щ;е;;;;ADV;≈ў≈;ADV -;≈
27375;;здесь;«ƒ≈—№;ADV -;;;железной , ещЄ _здесь_ рубцы такие .;ь;с;е;д;з;;ADV;«ƒ≈—№;ADV -;№
27376;;рубцы;–”Ѕ≈÷;S m inan nom pl;;;, ещЄ здесь _рубцы_ такие .;ы;ц;б;у;р;;S;–”Ѕ≈÷;S m inan nom pl;÷
27377;;такие;“ј ќ…;APRO - acc pl plen - inan;;;ещЄ здесь рубцы _такие_ .;е;и;к;а;т;;APRO;“ј ќ…;A - acc pl plen - inan;…
27378;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
27379;;;;;;;;;;;;;;;;;
27380;# sent = 2003;;;;;;;;;;;;;;;;
27381;;»;»;CONJ;;;. _»_ начинает из клетки;и;;;;;;CONJ;»;CONJ;»
27382;;начинает;Ќј„»Ќј“№;V ipf praes sg indic - 3p;;;» _начинает_ из клетки хватать;т;е;а;н;и;ч;V;Ќј„»Ќј“№;V ipf praes sg indic - 3p;№
27383;;из;»«;PR;;;» начинает _из_ клетки хватать каждого;з;и;;;;;PR;»«;PR;«
27384;;клетки; Ћ≈“ ј;S f inan gen sg;;;» начинает из _клетки_ хватать каждого ,;и;к;т;е;л;к;S; Ћ≈“ ј;S f inan gen sg;ј
27385;;хватать;’¬ј“ј“№;V ipf - - inf - -;;;начинает из клетки _хватать_ каждого , кидатьс€;ь;т;а;т;а;в;V;’¬ј“ј“№;V ipf - - inf - -;№
27386;;каждого; ј∆ƒџ…;APRO - acc sg plen m anim;;;из клетки хватать _каждого_ , кидатьс€ чем-то;о;г;о;д;ж;а;APRO; ј∆ƒџ…;A - acc sg plen m anim;…
27387;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27388;;кидатьс€; »ƒј“№—я;V ipf - - inf - -;;;хватать каждого , _кидатьс€_ чем-то , естественно;€;с;ь;т;а;д;V; »ƒј“№—я;V ipf - - inf - -;я
27389;;чем-то;„“ќ-“ќ;SPRO n inan ins sg;;;каждого , кидатьс€ _чем-то_ , естественно ор;о;т;-;м;е;ч;SPRO;„“ќ-“ќ;S n - ins sg;ќ
27390;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27391;;естественно;≈—“≈—“¬≈ЌЌќ;ADV -;;;кидатьс€ чем-то , _естественно_ ор , ужас;о;н;н;е;в;т;ADV;≈—“≈—“¬≈ЌЌќ;ADV -;ќ
27392;;ор;ќ–;S m inan acc sg;;;чем-то , естественно _ор_ , ужас;р;о;;;;;S;ќ–;S m inan acc sg;–
27393;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27394;;ужас;”∆ј—;S m inan nom sg;;;естественно ор , _ужас_ усмехаетс€;с;а;ж;у;;;S;”∆ј—;S m inan nom sg;—
27395;"<span class=""note"">";;;;;;;;;;;;;;;;
27396;<note>;усмехаетс€;;;;;;;;;;;;;;;
27397;</span>;;;;;;;;;;;;;;;;
27398;;вообще;¬ќќЅў≈;ADV -;;;усмехаетс€ _вообще_ какой-то , непон€тно;е;щ;б;о;о;в;ADV;¬ќќЅў≈;ADV -;≈
27399;;какой-то; ј ќ…-“ќ;APRO - nom sg plen m -;;;усмехаетс€ вообще _какой-то_ , непон€тно ,;о;т;-;й;о;к;APRO; ј ќ…-“ќ;A - nom sg plen m -;ќ
27400;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27401;;непон€тно;Ќ≈ѕќЌя“Ќџ…;A - - sg brev n -;;;вообще какой-то , _непон€тно_ , в итоге;о;н;т;€;н;о;A;Ќ≈ѕќЌя“Ќџ…;A - - sg brev n -;…
27402;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27403;;в;¬;PR;;;, непон€тно , _в_ итоге потом он;в;;;;;;PR;¬;PR;¬
27404;;итоге;»“ќ√;S m inan loc sg;;;непон€тно , в _итоге_ потом он куда-то;е;г;о;т;и;;S;»“ќ√;S m inan loc sg;√
27405;;потом;ѕќ“ќћ;ADV -;;;, в итоге _потом_ он куда-то убежал;м;о;т;о;п;;ADV;ѕќ“ќћ;ADV -;ћ
27406;;он;ќЌ;SPRO sg 3p m nom;;;в итоге потом _он_ куда-то убежал Е;н;о;;;;;SPRO;ќЌ;SPRO sg 3p m nom;Ќ
27407;;куда-то; ”ƒј-“ќ;ADV -;;;итоге потом он _куда-то_ убежал Е там;о;т;-;а;д;у;ADV; ”ƒј-“ќ;ADV -;ќ
27408;;убежал;”Ѕ≈∆ј“№;V pf praet sg indic m -;;;потом он куда-то _убежал_ Е там цела€;л;а;ж;е;б;у;V;”Ѕ≈∆ј“№;V pf praet sg indic m -;№
27409;;Е;Е;PUNCT;;;;;;;;;;PUNCT;;;
27410;;там;“јћ;ADV -;;;куда-то убежал Е _там_ цела€  унсткамера .;м;а;т;;;;ADV;“јћ;ADV -;ћ
27411;;цела€;÷≈Ћџ…;A - nom sg plen f -;;;убежал Е там _цела€_  унсткамера .;€;а;л;е;ц;;A;÷≈Ћџ…;A - nom sg plen f -;…
27412;; унсткамера; ”Ќ—“ јћ≈–ј;S f inan nom sg;;;Е там цела€ _ унсткамера_ .;а;р;е;м;а;к;S; ”Ќ—“ јћ≈–ј;S f inan nom sg;ј
27413;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
27414;;;;;;;;;;;;;;;;;
27415;# sent = 2004;;;;;;;;;;;;;;;;
27416;;ћы;ћџ;SPRO pl 1p - nom;;;. _ћы_ заходим в эту;ы;м;;;;;SPRO;ћџ;SPRO pl 1p - nom;џ
27417;;заходим;«ј’ќƒ»“№;V ipf praes pl indic - 1p;;;ћы _заходим_ в эту клетку;м;и;д;о;х;а;V;«ј’ќƒ»“№;V ipf praes pl indic - 1p;№
27418;;в;¬;PR;;;ћы заходим _в_ эту клетку ,;в;;;;;;PR;¬;PR;¬
27419;;эту;Ё“ќ“;APRO - acc sg plen f -;;;ћы заходим в _эту_ клетку , хот€;у;т;э;;;;APRO;Ё“ќ“;A - acc sg plen f -;“
27420;;клетку; Ћ≈“ ј;S f inan acc sg;;;заходим в эту _клетку_ , хот€ мне;у;к;т;е;л;к;S; Ћ≈“ ј;S f inan acc sg;ј
27421;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27422;;хот€;’ќ“я;CONJ;;;эту клетку , _хот€_ мне тоже казалось;€;т;о;х;;;CONJ;’ќ“я;CONJ;я
27423;;мне;я;SPRO sg 1p - dat;;;клетку , хот€ _мне_ тоже казалось ,;е;н;м;;;;SPRO;я;SPRO sg 1p - dat;я
27424;;тоже;“ќ∆≈;PART;;;, хот€ мне _тоже_ казалось , что;е;ж;о;т;;;PART;“ќ∆≈;PART;≈
27425;;казалось; ј«ј“№—я;V ipf praet sg indic n -;;;хот€ мне тоже _казалось_ , что зайти;ь;с;о;л;а;з;V; ј«ј“№—я;V ipf praet sg indic n -;я
27426;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27427;;что;„“ќ;CONJ;;;тоже казалось , _что_ зайти в клетку;о;т;ч;;;;CONJ;„“ќ;CONJ;ќ
27428;;зайти;«ј…“»;V pf - - inf - -;;;казалось , что _зайти_ в клетку -;и;т;й;а;з;;V;«ј…“»;V pf - - inf - -;»
27429;;в;¬;PR;;;, что зайти _в_ клетку - это;в;;;;;;PR;¬;PR;¬
27430;;клетку; Ћ≈“ ј;S f inan acc sg;;;что зайти в _клетку_ - это плоха€;у;к;т;е;л;к;S; Ћ≈“ ј;S f inan acc sg;ј
27431;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
27432;;это;Ё“ќ;SPRO n - nom sg;;;в клетку - _это_ плоха€ иде€ .;о;т;э;;;;SPRO;Ё“ќ;S n - nom sg;ќ
27433;;плоха€;ѕЋќ’ќ…;A - nom sg plen f -;;;клетку - это _плоха€_ иде€ .;€;а;х;о;л;п;A;ѕЋќ’ќ…;A - nom sg plen f -;…
27434;;иде€;»ƒ≈я;S f inan nom sg;;;- это плоха€ _иде€_ .;€;е;д;и;;;S;»ƒ≈я;S f inan nom sg;я
27435;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
27436;;;;;;;;;;;;;;;;;
27437;# sent = 2005;;;;;;;;;;;;;;;;
27438;;«аходим;«ј’ќƒ»“№;V ipf praes pl indic - 1p;;;. _«аходим_ в клетку ,;м;и;д;о;х;а;V;«ј’ќƒ»“№;V ipf praes pl indic - 1p;№
27439;;в;¬;PR;;;«аходим _в_ клетку , и;в;;;;;;PR;¬;PR;¬
27440;;клетку; Ћ≈“ ј;S f inan acc sg;;;«аходим в _клетку_ , и там;у;к;т;е;л;к;S; Ћ≈“ ј;S f inan acc sg;ј
27441;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27442;;и;»;CONJ;;;в клетку , _и_ там вот эти;и;;;;;;CONJ;»;CONJ;»
27443;;там;“јћ;ADV -;;;клетку , и _там_ вот эти вс€кие;м;а;т;;;;ADV;“јћ;ADV -;ћ
27444;;вот;¬ќ“;PART;;;, и там _вот_ эти вс€кие пакости;т;о;в;;;;PART;¬ќ“;PART;“
27445;;эти;Ё“ќ“;APRO - nom pl plen - -;;;и там вот _эти_ вс€кие пакости :;и;т;э;;;;APRO;Ё“ќ“;A - nom pl plen - -;“
27446;;вс€кие;¬—я »…;A - nom pl plen - -;;;там вот эти _вс€кие_ пакости : кака€-то;е;и;к;€;с;в;A;¬—я »…;A - nom pl plen - -;…
27447;;пакости;ѕј ќ—“№;S f inan nom pl;;;вот эти вс€кие _пакости_ : кака€-то жижа;и;т;с;о;к;а;S;ѕј ќ—“№;S f inan nom pl;№
27448;;:;:;PUNCT;;;;;;;;;;PUNCT;;;
27449;;кака€-то; ј ќ…-“ќ;APRO - nom sg plen f -;;;вс€кие пакости : _кака€-то_ жижа , какое-то;о;т;-;€;а;к;APRO; ј ќ…-“ќ;A - nom sg plen f -;ќ
27450;;жижа;∆»∆ј;S f inan nom sg;;;пакости : кака€-то _жижа_ , какое-то желе;а;ж;и;ж;;;S;∆»∆ј;S f inan nom sg;ј
27451;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27452;;какое-то; ј ќ…-“ќ;APRO - nom sg plen n -;;;кака€-то жижа , _какое-то_ желе , куски;о;т;-;е;о;к;APRO; ј ќ…-“ќ;A - nom sg plen n -;ќ
27453;;желе;∆≈Ћ≈;S n inan nom sg;;;жижа , какое-то _желе_ , куски какого-то;е;л;е;ж;;;S;∆≈Ћ≈;S n inan nonflex -;≈
27454;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27455;;куски; ”—ќ ;S m inan acc pl;;;какое-то желе , _куски_ какого-то м€са ,;и;к;с;у;к;;S; ”—ќ ;S m inan acc pl; 
27456;;какого-то; ј ќ…-“ќ;APRO - gen sg plen m -;;;желе , куски _какого-то_ м€са , печени;о;т;-;о;г;о;APRO; ј ќ…-“ќ;A - gen sg plen m -;ќ
27457;;м€са;ћя—ќ;S n inan gen sg;;;, куски какого-то _м€са_ , печени ,;а;с;€;м;;;S;ћя—ќ;S n inan gen sg;ќ
27458;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27459;;печени;ѕ≈„≈Ќ№;S f inan gen sg;;;какого-то м€са , _печени_ , что-то там;и;н;е;ч;е;п;S;ѕ≈„≈Ќ№;S f inan gen sg;№
27460;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
27461;;что-то;„“ќ-“ќ;SPRO n inan nom sg;;;, печени , _что-то_ там , в;о;т;-;о;т;ч;SPRO;„“ќ-“ќ;S n - nom sg;ќ
27462;;там;“јћ;ADV -;;;печени , что-то _там_ , в общем;м;а;т;;;;ADV;“јћ;ADV -;ћ
27463;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
